dataset,missing_rate,method,rmse,mae,n_points,imputed_csv
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h,0.3,LOCF,225613412.29517224,151811372.22136754,10,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,SVD-KNN,17396699.979415033,13874475.923168115,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,SVD-KNN-Hankel,16367596.991837712,12557323.333115874,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Kalman,157040051.96500665,60607565.258556046,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,ARIMA,20085498.520955,15737572.93335051,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,HoltWinters,15868381.25940064,12501781.502473097,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Linear,18950766.01004962,14637321.895322977,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,KNN-Sklearn,15935702.837363426,12490651.172694415,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Spline,27282320.345521584,19105376.617262293,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Mean,15935702.837363426,12490651.172694415,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,LOCF,20462834.127732206,15120140.566037735,53,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,SVD-KNN,74578432.81614076,56826574.4730867,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,SVD-KNN-Hankel,68612279.75169829,52463090.928776324,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,Kalman,195725932.74185264,114039750.79092392,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,ARIMA,74425239.9572321,60805392.68618895,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,HoltWinters,81391531.45148817,63008688.62054233,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,Linear,73148132.60776584,57371096.15034722,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,KNN-Sklearn,68946825.84947875,54979140.96524613,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,Spline,99875748.59305057,78138305.23658276,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,Mean,68946825.84947875,54979140.96524613,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h,0.3,LOCF,98911632.03070684,73386678.70833333,32,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,SVD-KNN,15007884.730956446,12458493.175981872,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,SVD-KNN-Hankel,13900475.80469061,11780323.007790128,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Kalman,230412374.6423214,69545636.37282851,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,ARIMA,15909580.521094257,12762043.439530937,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,HoltWinters,15137434.962605283,12405605.629256086,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Linear,15251238.892501889,12997765.72647059,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,KNN-Sklearn,14560124.579002623,11873059.214873,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Spline,21297467.797773473,18076505.316450547,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,Mean,14560124.579002623,11873059.214873,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h,0.3,LOCF,15473905.574099135,12019388.586764708,34,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,SVD-KNN,54057252.97123867,40263924.18869254,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,SVD-KNN-Hankel,46820722.989087224,33647576.345454946,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,Kalman,170098091.28913802,86730589.73546512,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,ARIMA,51000846.51501375,38121350.48927886,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,HoltWinters,53684407.45437428,41035249.08443111,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,Linear,50390809.199029155,35861313.67459068,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,KNN-Sklearn,45972826.139444664,34300976.985846244,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,Spline,63273445.109096184,47616868.7734994,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,Mean,45972826.139444664,34300976.985846244,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h,0.3,LOCF,53018672.99570762,40036123.47662905,54,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-poz-pl.geant.org to pspmp-anella.csuc.cat 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,SVD-KNN,33938111.59721743,26302693.369460654,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,SVD-KNN-Hankel,24682132.900253814,19171880.411478154,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,Kalman,59218611.71506213,43319057.83641653,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,ARIMA,29938442.26982415,21329799.508366074,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,HoltWinters,37389259.98066914,28423814.786593802,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,Linear,44589136.92032474,29213705.184735972,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,KNN-Sklearn,25297242.021665435,19570152.689273927,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,Spline,112422623.22404407,64188245.084897034,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,Mean,25297242.021665435,19570152.689273927,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h,0.3,LOCF,52847482.72772373,31217974.21105611,30,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data psmp-gn-bw-vie-at.geant.org to psmall.lut.ac.uk 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,SVD-KNN,64301305.856190234,55130940.46424207,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_SVD-KNN_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,SVD-KNN-Hankel,70271077.98366176,64296146.41341925,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_SVD-KNN-Hankel_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,Kalman,583525611.6636329,394345534.1846167,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_Kalman_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,ARIMA,88842516.1746039,78783792.35615662,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_ARIMA_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,HoltWinters,91466048.94653185,77689739.51841506,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_HoltWinters_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,Linear,70975272.07346877,62936985.19543651,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_Linear_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,KNN-Sklearn,63159003.15368711,56910376.330513805,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_KNN-Sklearn_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,Spline,77325793.10841268,60863669.14534131,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_Spline_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,Mean,63159003.15368711,56910376.330513805,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_Mean_imputed.csv
esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.3,LOCF,89579311.68140918,79874255.75,4,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\30\esmond data pspmp-anella.csuc.cat to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr30_LOCF_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,SVD-KNN,73351928.36725363,58299129.725553945,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,SVD-KNN-Hankel,46861125.31974367,39355520.97194579,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_SVD-KNN-Hankel_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Kalman,300276144.22985584,204275954.2338792,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Kalman_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,ARIMA,65296687.86464218,49208395.57317194,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_ARIMA_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,HoltWinters,60954885.0107646,48752501.26712324,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_HoltWinters_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Linear,62049366.21463693,49219446.47192827,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Linear_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,KNN-Sklearn,48119903.06893959,41326831.10647597,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_KNN-Sklearn_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Spline,77103280.54401666,59924416.56823206,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Spline_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,Mean,48119903.06893959,41326831.10647597,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_Mean_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h,0.4,LOCF,74800961.03553067,56293972.083108425,22,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_6h_mr40_LOCF_imputed.csv
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h,0.4,SVD-KNN,79722569.83393827,67797634.04782309,18,C:\Users\Clara\Documents\Pesquisa\HAIL\data\imputation\imputed_sample_data\40\esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_6h_mr40_SVD-KNN_imputed.csv
